"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote"
"TPX","Tempur Sealy International, Inc.","60.27","3253000684.92","n/a","2003","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tpx"
"TS","Tenaris S.A.","26.89","15872319965","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/ts"
"THC","Tenet Healthcare Corporation","17.62","1776457897.18","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/thc"
"TNC","Tennant Company","61.05","1088166921.6","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnc"
"TEN","Tenneco Inc.","52.37","2786223618.42","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ten"
"TVC","Tennessee Valley Authority","25.09","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tvc"
"TVE","Tennessee Valley Authority","25.02","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tve"
"TDC","Teradata Corporation","30.98","3903480000","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/tdc"
"TER","Teradyne, Inc.","35.02","6928076499.92","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ter"
"TEX","Terex Corporation","38.38","3431172000","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/tex"
"TX","Ternium S.A.","30.33","5954011843.41","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/tx"
